id,year,week,positive_rate,indicator,t2,volume,vw
201114,2011,14,0.04837549,1,0,0.34354218379580065,0.43732847232710487
201115,2011,15,0.05007898400000001,0,0,0.3482548675314885,0.0
201116,2011,16,0.044545457000000004,0,0,0.3549270527491599,0.0
201117,2011,17,0.047335022000000004,0,0,0.39975356819881364,0.0
201118,2011,18,0.034287944,0,0,0.3909546492216426,0.0
201119,2011,19,0.03785639,0,0,0.3932111154632167,0.0
201120,2011,20,0.024893012000000003,0,0,0.3947282338747605,0.0
201121,2011,21,0.031773312000000005,0,0,0.3623181812381623,0.0
201122,2011,22,0.029167402999999998,0,0,0.34718310370963956,0.0
201123,2011,23,0.030513075,0,0,0.3493061363256353,0.0
201124,2011,24,0.025639343999999998,0,0,0.35088813854125805,0.0
201125,2011,25,0.035933362,0,0,0.3563769646422664,0.0
